Date,Customer,Metal,Code,Quantity,Unit Price,Total Price
11/7/2022,Dallas Diamonds,Silver,SB100EH,11.0,"$2,430.00","$26,730.00"
10/21/2022,Minot Coin & Bullion,Silver,SB100EH,5.0,"$2,233.00","$11,165.00"
10/21/2022,Matthew Bullock Auction Gallery,Silver,SB100EH,5.0,"$2,195.00","$10,975.00"
11/7/2022,Dallas Diamonds,Silver,SB100EH,1.0,"$2,425.00","$2,425.00"
11/11/2022,Royal Gold & Silver Exchange,Silver,SB100EH,1.0,"$2,515.00","$2,515.00"
9/26/2022,Gene Johnson,Silver,SB100EH,1.0,"$2,131.00","$2,131.00"
6/22/2022,Valmax Jewelers,Silver,SB100EH,5.0,"$2,445.00","$12,225.00"
3/17/2022,Precious Metals of AZ,Silver,SB100EH,2.0,"$2,825.00","$5,650.00"
11/11/2022,McCormick Equities Inc.,Silver,SB100EH,5.0,"$2,500.00","$12,500.00"
11/17/2022,"Classic Bank, N.A.",Silver,SB100EH,1.0,"$2,442.00","$2,442.00"
7/28/2022,Rudy's Gold & Silver,Silver,SB100EH,2.0,"$2,293.00","$4,586.00"
1/17/2022,Precious Metals of AZ,Silver,SB100EH,4.0,"$2,542.00","$10,168.00"
10/11/2022,Minot Coin & Bullion,Silver,SB100EH,5.0,"$2,258.00","$11,290.00"
10/6/2022,Gene Johnson,Silver,SB100EH,1.0,"$2,365.00","$2,365.00"
12/1/2022,McCormick Equities Inc.,Silver,SB100EH,1.0,"$2,500.00","$2,500.00"
7/18/2022,Gene Johnson,Silver,SB100EH,1.0,"$2,185.00","$2,185.00"
3/11/2022,Royal Gold & Silver Exchange,Silver,SB100EH,1.0,"$2,853.00","$2,853.00"
3/21/2022,BGASC,Silver,SB100EH,7.0,"$2,766.00","$19,362.00"
12/2/2022,Matthew Bullock Auction Gallery,Silver,SB100EH,10.0,"$2,582.00","$25,820.00"
3/11/2022,Hoover & Strong Inc.,Silver,SB100EH,3.0,"$2,843.00","$8,529.00"
8/4/2022,Gene Johnson,Silver,SB100EH,1.0,"$2,310.00","$2,310.00"
6/14/2022,Conor Dullaghan,Silver,SB100GEN,4.0,"$2,245.00","$8,980.00"
6/30/2022,Bedford Gold & Silver Exchange,Silver,SB100GEN,4.0,"$2,196.00","$8,784.00"
9/26/2022,"Seraphina Fine Jewelry, Inc.",Silver,SB100GEN,1.0,"$2,109.00","$2,109.00"
7/19/2022,Royal Gold & Silver Exchange,Silver,SB100GEN,1.0,"$2,043.00","$2,043.00"
6/22/2022,Carolina Coin & Trading Co.,Silver,SB100GEN,6.0,"$2,310.00","$13,860.00"
8/26/2022,"Parkville Jewelers, LLC",Silver,SB100GEN,1.0,"$2,038.00","$2,038.00"
10/3/2022,Nally Gold & Silver,Silver,SB100GEN,5.0,"$2,296.00","$11,480.00"
11/23/2022,Main Street Metals LLC,Silver,SB100GEN,1.0,"$2,355.00","$2,355.00"
9/2/2022,Texican Rare Coin,Silver,SB100GEN,10.0,"$1,955.00","$19,550.00"
10/25/2022,Loveland Gold & Silver,Silver,SB100GEN,2.0,"$2,178.00","$4,356.00"
3/31/2022,Mitchell's Jewelry (OK),Silver,SB100GEN,3.0,"$2,705.00","$8,115.00"
2/7/2022,"Hero Bullion, LLC",Silver,SB100GEN,2.0,"$2,470.00","$4,940.00"
2/7/2022,Dallas Diamonds,Silver,SB100GEN,2.0,"$2,494.00","$4,988.00"
1/20/2022,Diamond Phil's LLC,Silver,SB100GEN,2.0,"$2,601.00","$5,202.00"
2/1/2022,Mitchell's Jewelry (OK),Silver,SB100GEN,3.0,"$2,452.00","$7,356.00"
1/31/2022,Northern Nevada Coin,Silver,SB100GEN,5.0,"$2,440.00","$12,200.00"
9/20/2022,Bedford Gold & Silver Exchange,Silver,SB100GEN,1.0,"$2,100.00","$2,100.00"
10/26/2022,"Hero Bullion, LLC",Silver,SB100GEN,13.0,"$2,175.00","$28,275.00"
8/30/2022,Tulsa Gold and Silver,Silver,SB100GEN,10.0,"$1,995.00","$19,950.00"
10/4/2022,Hoover & Strong Inc.,Silver,SB100GEN,6.0,"$2,330.00","$13,980.00"
9/29/2022,Alliance Jewelers,Silver,SB100GEN,2.0,"$2,100.00","$4,200.00"
1/18/2022,Mitchell's Jewelry (OK),Silver,SB100GEN,3.0,"$2,535.00","$7,605.00"
1/20/2022,Hoover & Strong Inc.,Silver,SB100GEN,2.0,"$2,642.00","$5,284.00"
2/11/2022,Manor Auctions LLC,Silver,SB100GEN,2.0,"$2,507.00","$5,014.00"
8/30/2022,Tulsa Gold and Silver,Silver,SB100GEN,15.0,"$1,995.00","$29,925.00"
9/20/2022,Royal Gold & Silver Exchange,Silver,SB100GEN,6.0,"$2,100.00","$12,600.00"
9/20/2022,Royal Gold & Silver Exchange,Silver,SB100GEN,1.0,"$2,099.00","$2,099.00"
3/9/2022,Mitchell's Jewelry (OK),Silver,SB100GEN,3.0,"$2,785.00","$8,355.00"
3/8/2022,Gold & Silver Exchange (MI),Silver,SB100GEN,2.0,"$2,845.00","$5,690.00"
8/16/2022,Dr. Gold Jewelry and Diamonds,Silver,SB100GEN,1.0,"$2,180.00","$2,180.00"
9/20/2022,J. David Jewelry,Silver,SB100GEN,1.0,"$2,102.00","$2,102.00"
3/13/2022,Northern Nevada Coin,Silver,SB100GEN,10.0,"$2,840.00","$28,400.00"
10/3/2022,P&G Jewelry of Wooster LLC,Silver,SB100GEN,2.0,"$2,200.00","$4,400.00"
1/5/2022,D&J Coins,Silver,SB100GEN,2.0,"$2,502.00","$5,004.00"
9/20/2022,Mitchell's Jewelry (OK),Silver,SB100GEN,3.0,"$2,105.00","$6,315.00"
7/29/2022,Bedford Gold & Silver Exchange,Silver,SB100GEN,1.0,"$2,190.00","$2,190.00"
9/22/2022,Hurst Gold & Silver,Silver,SB100GEN,2.0,"$2,140.00","$4,280.00"
8/4/2022,Dr. Gold Jewelry and Diamonds,Silver,SB100GEN,1.0,"$2,164.00","$2,164.00"
11/22/2022,"River City Pawn and Gun, LLC",Silver,SB100GEN,4.0,"$2,335.10","$9,340.40"
9/27/2022,P&G Jewelry of Wooster LLC,Silver,SB100GEN,4.0,"$2,058.00","$8,232.00"
9/23/2022,Mitchell's Jewelry (OK),Silver,SB100GEN,40.0,"$2,111.00","$84,440.00"
9/23/2022,Mountain Time Inc.,Silver,SB100GEN,10.0,"$2,063.00","$20,630.00"
11/29/2022,Murphy Pitard Jewelers,Silver,SB100GEN,30.0,"$2,355.00","$70,650.00"
9/27/2022,Dallas Diamonds,Silver,SB100GEN,3.0,"$2,100.00","$6,300.00"
9/29/2022,"Seraphina Fine Jewelry, Inc.",Silver,SB100GEN,1.0,"$2,098.00","$2,098.00"
9/22/2022,McKee Coins Inc.,Silver,SB100GEN,1.0,"$2,139.00","$2,139.00"
12/14/2022,Borderland Jewelry Inc.,Silver,SB100GEN,1.0,"$2,600.00","$2,600.00"
9/1/2022,"Classic Bank, N.A.",Silver,SB100GEN,1.0,"$1,934.00","$1,934.00"
9/19/2022,L&B Coins,Silver,SB100GEN,4.0,"$2,105.00","$8,420.00"
12/7/2022,Jack Wan,Silver,SB100GEN,40.0,"$2,500.00","$100,000.00"
9/1/2022,McKee Coins Inc.,Silver,SB100GEN,2.0,"$1,835.00","$3,670.00"
7/15/2022,The Exchange Gold Store-Denton,Silver,SB100GEN,4.0,"$2,032.00","$8,128.00"
9/21/2022,Blue Ridge Coin Shop,Silver,SB100GEN,1.0,"$2,120.00","$2,120.00"
9/23/2022,Dallas Diamonds,Silver,SB100GEN,3.0,"$2,059.00","$6,177.00"
9/29/2022,"Precious Metals Refinery, LLC",Silver,SB100GEN,25.0,"$2,098.00","$52,450.00"
11/16/2022,Mitchell's Jewelry (OK),Silver,SB100GEN,3.0,"$2,390.00","$7,170.00"
7/1/2022,Bedford Gold & Silver Exchange,Silver,SB100GEN,1.0,"$2,155.00","$2,155.00"
12/5/2022,Minot Coin & Bullion,Silver,SB100JM,4.0,"$2,593.00","$10,372.00"
3/17/2022,Precious Metals of AZ,Silver,SB100JM,1.0,"$2,825.00","$2,825.00"
2/18/2022,Precious Metals of AZ,Silver,SB100JM,3.0,"$2,648.00","$7,944.00"
5/20/2022,Tim Black,Silver,SB100JM,1.0,"$2,350.00","$2,350.00"
2/17/2022,Hoover & Strong Inc.,Silver,SB100NADIR,2.0,"$2,562.00","$5,124.00"
2/13/2022,Northern Nevada Coin,Silver,SB100NADIR,12.0,"$2,545.00","$30,540.00"
2/16/2022,Mitchell's Jewelry (OK),Silver,SB100NADIR,3.0,"$2,527.00","$7,581.00"
2/25/2022,Northeast Arkansas Coin Co.,Silver,SB100NADIR,2.0,"$2,575.00","$5,150.00"
2/23/2022,P&G Jewelry of Wooster LLC,Silver,SB100NADIR,1.0,"$2,605.00","$2,605.00"
2/15/2022,Northern Coin and Bullion LLC,Silver,SB100NADIR,4.0,"$2,503.00","$10,012.00"
2/15/2022,Texican Wholesale,Silver,SB100NADIR,17.0,"$2,545.00","$43,265.00"
2/24/2022,Josh Burr,Silver,SB100NADIR,3.0,"$2,575.00","$7,725.00"
3/4/2022,P&G Jewelry of Wooster LLC,Silver,SB100NADIR,1.0,"$2,715.00","$2,715.00"
2/11/2022,Josh Burr,Silver,SB100NADIR,2.0,"$2,530.00","$5,060.00"
3/10/2022,Northeast Arkansas Coin Co.,Silver,SB100NADIR,2.0,"$2,815.00","$5,630.00"
3/11/2022,Manor Auctions LLC,Silver,SB100NADIR,2.0,"$2,800.00","$5,600.00"
3/21/2022,Coinhuskers LLC,Silver,SB100RCM,5.0,"$2,815.00","$14,075.00"
2/23/2022,"Silver Gold Bull., Inc.",Silver,SB100RCM,50.0,"$2,685.00","$134,250.00"
7/6/2022,"Hero Bullion, LLC",Silver,SB100RCM,5.0,"$2,226.00","$11,130.00"
3/11/2022,"Silver Gold Bull., Inc.",Silver,SB100RCM,100.0,"$2,785.00","$278,500.00"
3/11/2022,Main Street Metals LLC,Silver,SB100RCM,4.0,"$2,875.00","$11,500.00"
3/11/2022,Main Street Metals LLC,Silver,SB100RCM,1.0,"$2,875.00","$2,875.00"
3/11/2022,Main Street Metals LLC,Silver,SB100RCM,1.0,"$2,875.00","$2,875.00"
3/24/2022,Coinhuskers LLC,Silver,SB100RCM,9.0,"$2,775.00","$24,975.00"
10/17/2022,All American G&S Buyers,Silver,SB100VAL,5.0,"$2,125.00","$10,625.00"
6/22/2022,Main Street Metals LLC,Silver,SB100VAL,18.0,"$2,375.00","$42,750.00"
6/29/2022,Jack Wan,Silver,SB100VAL,1.0,"$2,331.00","$2,331.00"
9/29/2022,Empire Gold & Silver LLC,Silver,SB100VAL,8.0,"$2,119.00","$16,952.00"
8/18/2022,Hoover & Strong Inc.,Silver,SB100VAL,2.0,"$2,212.00","$4,424.00"
6/15/2022,J. David Jewelry,Silver,SB100VAL,1.0,"$2,407.00","$2,407.00"
7/19/2022,Main Street Metals LLC,Silver,SB100VAL,3.0,"$2,110.00","$6,330.00"
3/17/2022,Precious Metals of AZ,Silver,SB100VAL,100.0,"$2,825.00","$282,500.00"
6/14/2022,Royal Gold & Silver Exchange,Silver,SB100VAL,4.0,"$2,332.00","$9,328.00"
10/25/2022,All American G&S Buyers,Silver,SB100VAL,2.0,"$2,187.00","$4,374.00"
10/28/2022,Royal Gold & Silver Exchange,Silver,SB100VAL,3.0,"$2,180.00","$6,540.00"
10/26/2022,Scotsman Coin and Jewelry,Silver,SB100VAL,20.0,"$2,207.00","$44,140.00"
10/26/2022,"Hero Bullion, LLC",Silver,SB100VAL,10.0,"$2,210.00","$22,100.00"
5/13/2022,Main Street Metals LLC,Silver,SB100VAL,22.0,"$2,318.00","$50,996.00"
1/19/2022,Jack Wan,Silver,SB100VAL,28.0,"$2,585.00","$72,380.00"
3/2/2022,A Coin Shop,Silver,SB100VAL,1.0,"$2,705.00","$2,705.00"
1/6/2022,Northern Nevada Coin,Silver,SB100VAL,10.0,"$2,405.00","$24,050.00"
2/24/2022,Jack Wan,Silver,SB100VAL,18.0,"$2,665.00","$47,970.00"
2/24/2022,"Pineforest Jewelry, Inc.",Silver,SB100VAL,20.0,"$2,620.00","$52,400.00"
2/23/2022,"Pineforest Jewelry, Inc.",Silver,SB100VAL,5.0,"$2,650.00","$13,250.00"
1/10/2022,Mitchell's Jewelry (OK),Silver,SB100VAL,3.0,"$2,435.00","$7,305.00"
2/25/2022,Mitchell's Jewelry (OK),Silver,SB100VAL,3.0,"$2,620.00","$7,860.00"
2/18/2022,Precious Metals of AZ,Silver,SB100VAL,65.0,"$2,583.00","$167,895.00"
1/17/2022,Precious Metals of AZ,Silver,SB100VAL,112.0,"$2,492.00","$279,104.00"
1/20/2022,Jack Wan,Silver,SB100VAL,12.0,"$2,643.00","$31,716.00"
2/27/2022,Northern Nevada Coin,Silver,SB100VAL,10.0,"$2,615.00","$26,150.00"
3/3/2022,"Asella, LLC",Silver,SB100VAL,10.0,"$2,698.00","$26,980.00"
10/4/2022,Great Falls Coin and More,Silver,SB100VAL,5.0,"$2,339.00","$11,695.00"
10/10/2022,Paras Gold Inc.,Silver,SB100VAL,25.0,"$2,200.00","$55,000.00"
10/7/2022,"Seraphina Fine Jewelry, Inc.",Silver,SB100VAL,2.0,"$2,267.00","$4,534.00"
9/20/2022,Hurst Gold & Silver,Silver,SB100VAL,2.0,"$2,160.00","$4,320.00"
4/27/2022,Jack Wan,Silver,SB100VAL,11.0,"$2,617.00","$28,787.00"
10/6/2022,"Young's Jewelry, Inc. (TX)",Silver,SB100VAL,10.0,"$2,285.00","$22,850.00"
4/27/2022,Jack Wan,Silver,SB100VAL,6.0,"$2,617.00","$15,702.00"
4/7/2022,Coinhuskers LLC,Silver,SB100VAL,30.0,"$2,765.00","$82,950.00"
4/7/2022,Coinhuskers LLC,Silver,SB100VAL,10.0,"$2,750.00","$27,500.00"
7/27/2022,The Exchange Gold Store- Watauga,Silver,SB100VAL,2.0,"$2,145.00","$4,290.00"
8/24/2022,Main Street Metals LLC,Silver,SB100VAL,1.0,"$2,134.00","$2,134.00"
9/23/2022,Dr. Gold Jewelry and Diamonds,Silver,SB100VAL,1.0,"$2,050.00","$2,050.00"
10/19/2022,The Coin Shop (IA),Silver,SB100VAL,10.0,"$2,090.00","$20,900.00"
8/12/2022,Main Street Metals LLC,Silver,SB100VAL,3.0,"$2,285.00","$6,855.00"
10/5/2022,Wattsson & Wattsson Jewelers,Silver,SB100VAL,1.0,"$2,260.00","$2,260.00"
9/21/2022,Manor Auctions LLC,Silver,SB100VAL,1.0,"$2,177.00","$2,177.00"
5/5/2022,Borderland Jewelry Inc.,Silver,SB100VAL,5.0,"$2,505.00","$12,525.00"
5/5/2022,Borderland Jewelry Inc.,Silver,SB100VAL,5.0,"$2,505.00","$12,525.00"
10/18/2022,McKee Coins Inc.,Silver,SB100VAL,1.0,"$2,120.00","$2,120.00"
11/1/2022,Jack Wan,Silver,SB100VAL,4.0,"$2,225.00","$8,900.00"
11/1/2022,Tulsa Gold and Silver,Silver,SB100VAL,30.0,"$2,215.00","$66,450.00"
12/16/2022,StoneX Bullion,Silver,SB100VAL,150.0,"$2,457.00","$368,550.00"
7/17/2022,Northern Nevada Coin,Silver,SB100VAL,30.0,"$2,100.00","$63,000.00"
4/25/2022,Manor Auctions LLC,Silver,SB100VAL,2.0,"$2,645.00","$5,290.00"
6/1/2022,Texican Rare Coin,Silver,SB100VAL,5.0,"$2,410.00","$12,050.00"
1/3/2022,"Seraphina Fine Jewelry, Inc.",Silver,SB100X1G,40.0,$125.10,"$5,004.00"
1/10/2022,StoneX Bullion,Silver,SB100X1G,50.0,$100.00,"$5,000.00"
1/3/2022,"Seraphina Fine Jewelry, Inc.",Silver,SB100X1G,40.0,$124.90,"$4,996.00"
1/3/2022,"Seraphina Fine Jewelry, Inc.",Silver,SB100X1G,40.0,$125.20,"$5,008.00"
4/8/2022,360 Coin Group DBA South Austin Coin Exchange,Silver,SB100X1G,62.0,$150.00,"$9,300.00"
4/1/2022,Justin Boggs,Silver,SB100X1G,3.0,$130.00,$390.00
4/8/2022,Fidda LLC,Silver,SB100X1G,25.0,$149.00,"$3,725.00"
3/31/2022,The Coin Shop Biloxi,Silver,SB100X1G,2.0,$151.00,$302.00
4/7/2022,Coinhuskers LLC,Silver,SB100X1G,50.0,$150.00,"$7,500.00"
3/25/2022,All American G&S Buyers,Silver,SB100X1G,25.0,$152.00,"$3,800.00"
3/25/2022,Lake County Gold & Collectibles Dba Ohio Gold & Coin,Silver,SB100X1G,100.0,$153.00,"$15,300.00"
4/13/2022,"Bars and Stars, LLC",Silver,SB100X1G,6.0,$149.00,$894.00
4/7/2022,Dallas Diamonds,Silver,SB100X1G,3.0,$150.00,$450.00
4/7/2022,Matthew Bullock Auction Gallery,Silver,SB100X1G,10.0,$149.00,"$1,490.00"
4/7/2022,Big Bear Coin & Collectible,Silver,SB100X1G,25.0,$149.00,"$3,725.00"
4/7/2022,Phil Doudar,Silver,SB100X1G,50.0,$149.00,"$7,450.00"
3/24/2022,"River City Pawn and Gun, LLC",Silver,SB100X1G,20.0,$153.00,"$3,060.00"
4/11/2022,The Coin Shop Biloxi,Silver,SB100X1G,1.0,$150.00,$150.00
4/12/2022,"Seraphina Fine Jewelry, Inc.",Silver,SB100X1G,8.0,$152.25,"$1,218.00"
4/7/2022,Antiquity Coin & Company,Silver,SB100X1G,10.0,$149.00,"$1,490.00"
3/13/2022,Northern Nevada Coin,Silver,SB109FINE,50.0,$286.50,"$14,325.00"
3/16/2022,"Young's Jewelry, Inc. (TX)",Silver,SB109FINE,95.0,$273.00,"$25,935.00"
3/16/2022,Bryant Gems LLC,Silver,SB109FINE,5.0,$274.90,"$1,374.50"
3/24/2022,Southern P. M. Exchange,Silver,SB109FINE,50.0,$287.00,"$14,350.00"
3/24/2022,David's J & C Exchange LLC,Silver,SB109FINE,215.0,$286.50,"$61,597.50"
3/10/2022,All American G&S Buyers,Silver,SB109FINE,50.0,$290.00,"$14,500.00"
9/26/2022,Christensen Jewelry,Silver,SB10ASAHI,5.0,$213.00,"$1,065.00"
9/13/2022,American Gold & Diamond Exchange,Silver,SB10ASAHI,100.0,$217.50,"$21,750.00"
9/13/2022,Christensen Jewelry,Silver,SB10ASAHI,15.0,$219.00,"$3,285.00"
9/26/2022,The Exchange Gold Store- Watauga,Silver,SB10ASAHI,20.0,$209.00,"$4,180.00"
9/26/2022,Gene Johnson,Silver,SB10ASAHI,3.0,$213.10,$639.30
7/19/2022,Main Street Metals LLC,Silver,SB10ASAHI,9.0,$217.00,"$1,953.00"
6/14/2022,Empire Gold & Silver LLC,Silver,SB10ASAHI,50.0,$240.30,"$12,015.00"
8/31/2022,Christensen Jewelry,Silver,SB10ASAHI,50.0,$205.00,"$10,250.00"
5/2/2022,ARK Silver,Silver,SB10ASAHI,15.0,$261.00,"$3,915.00"
5/13/2022,Main Street Metals LLC,Silver,SB10ASAHI,16.0,$239.30,"$3,828.80"
9/20/2022,Bedford Gold & Silver Exchange,Silver,SB10ASAHI,3.0,$218.00,$654.00
9/8/2022,Florida Estate Sales,Silver,SB10ASAHI,20.0,$210.00,"$4,200.00"
8/30/2022,FirstFruits Harvest Ministry Trust,Silver,SB10ASAHI,100.0,$209.00,"$20,900.00"
9/14/2022,Spencer Kohler,Silver,SB10ASAHI,1.0,$215.00,$215.00
8/24/2022,Main Street Metals LLC,Silver,SB10ASAHI,9.0,$214.90,"$1,934.10"
5/3/2022,L&B Coins,Silver,SB10ASAHI,15.0,$259.00,"$3,885.00"
9/21/2022,Dallas Diamonds,Silver,SB10ASAHI,10.0,$219.00,"$2,190.00"
9/23/2022,Dr. Gold Jewelry and Diamonds,Silver,SB10ASAHI,10.0,$213.60,"$2,136.00"
8/12/2022,Main Street Metals LLC,Silver,SB10ASAHI,5.0,$232.50,"$1,162.50"
9/16/2022,Brenda Spencer,Silver,SB10ASAHI,100.0,$230.80,"$23,080.00"
9/16/2022,Royal Gold & Silver Exchange,Silver,SB10ASAHI,3.0,$220.50,$661.50
9/27/2022,"Seraphina Fine Jewelry, Inc.",Silver,SB10ASAHI,2.0,$212.00,$424.00
5/2/2022,All American G&S Buyers,Silver,SB10ASAHI,25.0,$258.20,"$6,455.00"
9/1/2022,McKee Coins Inc.,Silver,SB10ASAHI,10.0,$193.50,"$1,935.00"
9/23/2022,Dallas Diamonds,Silver,SB10ASAHI,20.0,$213.00,"$4,260.00"
7/18/2022,Paras Gold Inc.,Silver,SB10ASAHI,78.0,$218.50,"$17,043.00"
11/1/2022,Alamo Coins,Silver,SB10CA,10.0,$227.50,"$2,275.00"
8/29/2022,Mitchell's Jewelry (OK),Silver,SB10CA,35.0,$208.00,"$7,280.00"
7/13/2022,Mitchell's Jewelry (OK),Silver,SB10CA,40.0,$216.00,"$8,640.00"
10/4/2022,Alamo Heights Coin Shop,Silver,SB10CA,53.0,$237.30,"$12,576.90"
10/4/2022,Mitchell's Jewelry (OK),Silver,SB10CA,30.0,$214.00,"$6,420.00"
11/1/2022,In God We Trust Coins,Silver,SB10CA,5.0,$229.00,"$1,145.00"
9/1/2022,Bedford Gold & Silver Exchange,Silver,SB10CA,46.0,$197.80,"$9,098.80"
11/1/2022,Alamo Coins,Silver,SB10CA,10.0,$228.00,"$2,280.00"
11/7/2022,Bob Cooper Clearance House Inc. DBA Traders Pawn Shop,Silver,SB10CA,20.0,$241.75,"$4,835.00"
7/13/2022,Bowden Insurance & Investments,Silver,SB10CA,25.0,$216.00,"$5,400.00"
7/13/2022,National Coin (MN),Silver,SB10CA,10.0,$215.50,"$2,155.00"
7/11/2022,"River City Pawn and Gun, LLC",Silver,SB10CA,18.0,$214.80,"$3,866.40"
12/12/2022,JC Jewelers,Silver,SB10CA,5.0,$256.00,"$1,280.00"
9/19/2022,Big D Coin & Jewelry,Silver,SB10CA,5.0,$213.70,"$1,068.50"
11/1/2022,Burleson Gold & Silver,Silver,SB10CA,100.0,$227.00,"$22,700.00"
7/18/2022,Mitchell's Jewelry (OK),Silver,SB10CA,40.0,$211.00,"$8,440.00"
7/14/2022,Duff's Fine Jewelry - Flower Mound,Silver,SB10CA,70.0,$207.50,"$14,525.00"
7/14/2022,Bedford Gold & Silver Exchange,Silver,SB10CA,3.0,$207.00,$621.00
7/13/2022,AG Financial LLC,Silver,SB10CA,26.0,$216.00,"$5,616.00"
9/19/2022,Tulsa Gold and Silver,Silver,SB10CA,300.0,$215.50,"$64,650.00"
7/14/2022,Coins 'N Things,Silver,SB10CA,1000.0,$274.00,"$274,000.00"
12/12/2022,ARK Silver,Silver,SB10CA,20.0,$251.00,"$5,020.00"
12/16/2022,The Jewelry Doctor,Silver,SB10CA,38.0,$251.70,"$9,564.60"
12/9/2022,"Alaska Bullion & Coin, LLC",Silver,SB10CA,70.0,$258.20,"$18,074.00"
12/6/2022,Reuven Gitters Jewelers,Silver,SB10CA,2.0,$244.50,$489.00
7/15/2022,Mitchell's Jewelry (OK),Silver,SB10CA,35.0,$210.50,"$7,367.50"
7/15/2022,Dallas Diamonds,Silver,SB10CA,34.0,$210.50,"$7,157.00"
7/15/2022,Gene Johnson,Silver,SB10CA,5.0,$210.50,"$1,052.50"
7/15/2022,McKee Coins Inc.,Silver,SB10CA,20.0,$210.50,"$4,210.00"
7/15/2022,Mountain Time Inc.,Silver,SB10CA,40.0,$210.50,"$8,420.00"
9/1/2022,McKee Coins Inc.,Silver,SB10CA,10.0,$188.00,"$1,880.00"
10/6/2022,Tulsa Gold and Silver,Silver,SB10CA,1000.0,$233.00,"$233,000.00"
9/1/2022,"Young's Jewelry, Inc. (TX)",Silver,SB10CA,100.0,$195.50,"$19,550.00"
7/15/2022,Ohio Trading Inc,Silver,SB10CA,48.0,$210.50,"$10,104.00"
7/17/2022,Northern Nevada Coin,Silver,SB10CA,100.0,$210.00,"$21,000.00"
7/20/2022,David Kay Jewelers LLC,Silver,SB10CA,12.0,$212.50,"$2,550.00"
7/20/2022,Manor Auctions LLC,Silver,SB10CA,10.0,$211.00,"$2,110.00"
9/16/2022,"Alaska Bullion & Coin, LLC",Silver,SB10CA,25.0,$216.00,"$5,400.00"
9/23/2022,Luxe Jewel Exchange,Silver,SB10CA,20.0,$210.30,"$4,206.00"
9/29/2022,American Gold & Diamond Exchange,Silver,SB10CA,100.0,$212.50,"$21,250.00"
10/7/2022,Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry,Silver,SB10CA,50.0,$230.50,"$11,525.00"
9/29/2022,The Coin Shop (IA),Silver,SB10CA,200.0,$212.30,"$42,460.00"
10/13/2022,D&J Coins,Silver,SB10CA,50.0,$216.00,"$10,800.00"
10/13/2022,Christensen Jewelry,Silver,SB10CA,5.0,$215.00,"$1,075.00"
5/2/2022,In God We Trust Coins,Silver,SB10CA,10.0,$247.50,"$2,475.00"
5/2/2022,Tulsa Gold and Silver,Silver,SB10CA,200.0,$249.30,"$49,860.00"
4/28/2022,Southwest Coin and Stamp LLC,Silver,SB10CA,100.0,$257.00,"$25,700.00"
5/12/2022,Michael & Alexandria DBA 6th Avenue Jewelers,Silver,SB10CA,33.0,$231.70,"$7,646.10"
9/19/2022,"Alaska Bullion & Coin, LLC",Silver,SB10CA,25.0,$215.00,"$5,375.00"
6/13/2022,Alamo Heights Coin Shop,Silver,SB10CA,66.0,$233.50,"$15,411.00"
5/27/2022,TSM Coins,Silver,SB10CA,100.0,$246.80,"$24,680.00"
6/6/2022,Showcase Jewelers of Salina,Silver,SB10CA,2.0,$247.00,$494.00
9/26/2022,"Kethem International, LLC",Silver,SB10CA,24.0,$210.70,"$5,056.80"
5/24/2022,Showcase Jewelers of Salina,Silver,SB10CA,6.0,$247.10,"$1,482.60"
6/1/2022,David Kay Jewelers LLC,Silver,SB10CA,11.0,$244.00,"$2,684.00"
5/18/2022,McKee Coins Inc.,Silver,SB10CA,10.0,$242.00,"$2,420.00"
5/10/2022,American Gold & Diamond Exchange,Silver,SB10CA,100.0,$239.00,"$23,900.00"
6/14/2022,Conor Dullaghan,Silver,SB10CA,5.0,$232.00,"$1,160.00"
10/20/2022,Lone Star Coins,Silver,SB10CA,172.0,$219.00,"$37,668.00"
6/26/2022,Northern Nevada Coin,Silver,SB10CA,200.0,$235.50,"$47,100.00"
12/28/2022,In God We Trust Coins,Silver,SB10CA,10.0,$257.40,"$2,574.00"
10/17/2022,"Pure Gold Trust, Inc",Silver,SB10CA,170.0,$216.30,"$36,771.00"
6/30/2022,Bob Cooper Clearance House Inc. DBA Traders Pawn Shop,Silver,SB10CA,20.0,$227.50,"$4,550.00"
10/31/2022,Royal Gold & Silver Exchange,Silver,SB10CA,1.0,$222.50,$222.50
7/25/2022,Mitchell's Jewelry (OK),Silver,SB10CA,35.0,$207.80,"$7,273.00"
12/11/2022,ARK Silver,Silver,SB10CA,200.0,$251.50,"$50,300.00"
9/26/2022,Big D Coin & Jewelry,Silver,SB10CA,5.0,$204.60,"$1,023.00"
6/29/2022,Jack Wan,Silver,SB10CA,3.0,$233.10,$699.30
10/6/2022,Loveland Gold & Silver,Silver,SB10CA,78.0,$234.00,"$18,252.00"
11/28/2022,"Dorman's Jewelry, Inc.",Silver,SB10CA,10.0,$239.00,"$2,390.00"
8/9/2022,"Alaska Bullion & Coin, LLC",Silver,SB10CA,60.0,$222.50,"$13,350.00"
8/9/2022,Royal Gold & Silver Exchange,Silver,SB10CA,247.0,$224.50,"$55,451.50"
12/28/2022,Manor Auctions LLC,Silver,SB10CA,10.0,$255.50,"$2,555.00"
10/19/2022,360 Coin Group DBA South Austin Coin Exchange,Silver,SB10CA,5.0,$214.80,"$1,074.00"
7/5/2022,Numismatic Treasures Ltd.,Silver,SB10CA,30.0,$214.50,"$6,435.00"
